Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temperature
876,-422,16838,58,35,42,244
876,-414,16830,66,37,34,243
844,-408,16814,66,33,35,244
848,-388,16768,62,26,36,244
852,-416,16822,67,22,31,243
868,-430,16816,64,22,37,243
840,-400,16806,67,24,43,243
844,-416,16788,59,30,42,243
850,-428,16820,54,36,37,243
850,-384,16840,64,33,36,243
856,-406,16806,65,32,39,243
862,-422,16790,57,34,19,243
856,-398,16800,57,36,41,244
860,-416,16820,69,26,38,243
866,-448,16818,60,32,35,243
876,-422,16766,60,20,35,243
852,-390,16804,57,20,42,243
864,-400,16820,69,24,38,243
874,-400,16792,60,24,40,243
850,-416,16784,60,23,26,244
844,-424,16800,60,41,45,243
844,-388,16792,62,38,43,244
842,-420,16810,57,40,39,243
874,-420,16766,53,32,40,243
864,-406,16810,60,29,36,243
856,-380,16786,59,30,35,243
844,-408,16818,63,18,39,243
876,-450,16778,66,23,35,243
840,-408,16814,60,26,43,243
850,-408,16832,53,27,39,244
854,-416,16792,73,29,37,243
834,-398,16760,62,33,37,243
856,-394,16806,63,40,36,243
850,-438,16786,64,34,39,243
842,-402,16784,61,21,29,243
858,-422,16762,67,25,34,243
850,-422,16816,69,31,42,243
844,-418,16828,74,25,32,243
864,-414,16776,64,20,49,244
882,-408,16800,64,12,39,243
864,-424,16788,56,21,33,244
842,-420,16806,68,27,46,243
856,-416,16792,64,32,35,243
870,-430,16788,59,27,46,243
880,-404,16792,58,36,35,243
846,-414,16806,57,34,42,244
852,-414,16788,64,41,36,243
860,-416,16744,60,32,36,244
862,-390,16820,60,31,35,243
856,-418,16808,61,22,37,243
870,-402,16784,59,20,35,244
838,-410,16772,63,15,36,243
844,-414,16806,67,25,38,243
848,-408,16814,63,28,29,243
850,-428,16822,62,32,36,243
828,-436,16764,68,33,29,243
852,-432,16806,64,39,32,243
824,-390,16832,64,25,32,243
872,-430,16808,64,26,32,243
866,-436,16772,61,38,45,243
858,-388,16798,57,30,42,243
850,-392,16816,58,26,44,243
830,-418,16798,54,28,45,244
850,-404,16788,55,27,32,243
850,-388,16778,59,28,32,243
834,-436,16812,64,26,36,244
844,-394,16770,61,38,32,244
856,-408,16780,64,24,33,243
850,-406,16828,53,25,37,243
864,-392,16814,63,22,35,244
864,-402,16786,64,24,33,243
850,-432,16774,60,25,39,243
870,-418,16786,64,24,42,244
878,-414,16790,70,18,28,243
870,-400,16780,64,25,32,243
880,-386,16802,57,27,37,244
902,-404,16790,60,31,23,243
870,-426,16818,66,31,39,243
836,-396,16796,70,25,35,243
838,-418,16770,71,29,42,243
892,-388,16820,67,32,35,243
842,-410,16834,68,30,34,243
852,-382,16814,66,21,36,243
878,-402,16792,64,15,39,243
852,-412,16796,64,26,32,243
856,-408,16792,60,25,33,243
874,-402,16790,64,24,47,243
830,-430,16788,63,31,29,244
850,-430,16806,65,26,40,243
864,-422,16814,60,40,38,244
856,-430,16778,65,18,36,244
856,-414,16778,59,25,41,243
872,-422,16802,58,16,34,243
856,-402,16818,72,10,28,243
862,-408,16792,60,17,41,243
856,-402,16754,74,23,46,244
852,-418,16806,57,21,35,243
874,-408,16802,68,38,42,243
852,-408,16784,63,37,40,243
838,-428,16776,64,35,38,243
862,-400,16814,59,38,39,243
858,-420,16818,57,36,37,243
856,-428,16800,62,27,38,243
860,-422,16782,60,28,42,243
856,-408,16816,65,21,41,243
864,-422,16814,58,14,41,243
862,-428,16786,60,25,28,243
850,-422,16770,60,24,32,243
854,-416,16796,67,28,32,243
850,-408,16808,56,23,36,243
856,-422,16778,60,25,33,243
860,-414,16772,60,34,42,243
856,-436,16782,70,35,49,243
840,-438,16838,65,35,42,243
858,-412,16776,60,30,33,244
846,-414,16788,64,28,45,243
858,-400,16798,61,23,32,244
864,-376,16816,62,19,43,243
860,-394,16820,60,28,41,243
834,-380,16780,56,29,41,243
858,-408,16840,60,32,30,243
856,-408,16788,55,29,31,244
860,-422,16768,64,35,42,243
852,-422,16786,63,30,38,243
850,-438,16818,66,26,42,243
846,-422,16814,66,25,35,243
864,-416,16786,58,24,43,243
860,-414,16754,57,28,34,243
836,-420,16812,60,25,40,243
846,-414,16838,57,14,40,244
834,-406,16800,62,28,42,243
856,-404,16768,64,21,35,244
856,-410,16800,54,39,29,243
834,-406,16824,63,35,38,243
852,-416,16792,60,32,47,244
862,-428,16806,67,32,42,244
868,-390,16800,70,27,43,243
876,-436,16812,66,25,41,243
834,-390,16786,71,19,36,243
844,-408,16754,52,27,28,243
856,-422,16812,66,22,44,244
896,-398,16822,61,35,42,243
846,-400,16782,67,32,40,243
856,-414,16786,57,30,36,243
864,-416,16808,67,33,40,243
882,-412,16794,57,28,32,243
858,-430,16748,61,32,42,244
862,-432,16776,53,25,36,243
864,-380,16778,67,30,39,244
850,-430,16840,63,15,33,243
856,-418,16814,58,25,46,243
874,-418,16784,64,12,37,243
834,-424,16804,67,24,33,243
856,-444,16816,69,24,39,243
842,-410,16776,67,35,25,243
848,-412,16770,65,39,42,243
842,-426,16808,60,29,37,243
848,-418,16814,66,32,35,243
866,-414,16794,67,32,34,244
858,-442,16770,55,32,38,243
866,-424,16802,62,24,38,243
838,-406,16780,59,30,40,244
876,-392,16756,64,24,29,243
848,-430,16770,59,25,46,243
866,-394,16820,68,20,41,243
848,-414,16800,58,29,39,244
856,-410,16778,59,28,32,243
850,-414,16758,72,25,39,243
864,-416,16810,50,24,30,243
854,-408,16824,59,21,50,243
892,-426,16788,62,37,39,244
860,-416,16784,59,21,41,244
878,-402,16780,60,25,26,243
852,-412,16806,67,22,35,244
864,-386,16814,60,31,39,243
870,-394,16764,58,31,34,243
878,-422,16798,64,44,31,243
852,-416,16806,64,33,37,243
842,-392,16778,57,33,32,243
862,-400,16790,57,30,35,244
868,-418,16806,64,25,42,243
848,-388,16836,62,21,39,243
844,-408,16776,57,24,36,243
848,-422,16788,67,14,34,244
864,-400,16812,55,25,35,243
860,-400,16802,65,30,39,243
844,-432,16804,64,37,43,244
856,-420,16780,64,32,42,243
864,-408,16806,65,32,46,244
842,-428,16798,58,35,31,243
860,-390,16796,69,32,40,243
856,-422,16780,64,32,38,244
882,-416,16786,57,21,37,243
878,-430,16786,67,32,33,244
868,-430,16812,72,14,42,243
834,-408,16788,66,28,38,243
840,-410,16814,57,19,30,243
842,-436,16806,60,28,35,243
868,-398,16816,53,33,35,244
850,-432,16788,53,31,33,244
864,-422,16812,57,44,32,243
854,-406,16834,65,31,49,243
852,-406,16816,64,32,32,244
848,-402,16786,69,39,34,243
852,-390,16802,67,31,38,243
870,-400,16822,63,28,30,243
858,-424,16814,66,20,42,244
842,-400,16788,62,24,41,243
882,-424,16800,65,32,33,244
846,-380,16800,57,33,37,243
842,-386,16792,55,32,33,243
856,-410,16774,62,28,30,243
846,-396,16806,59,28,49,244
858,-424,16792,70,32,36,244
858,-424,16802,59,21,36,243
842,-432,16762,66,25,41,244
870,-402,16790,62,26,33,243
858,-408,16824,54,24,35,243
856,-404,16800,62,29,46,243
828,-420,16790,54,27,39,243
826,-416,16808,59,28,28,243
864,-426,16800,75,24,34,244
850,-424,16792,57,28,42,243
856,-392,16788,72,25,34,243
856,-408,16822,74,28,34,243
856,-404,16810,60,22,39,243
884,-388,16816,63,28,45,243
834,-400,16792,61,27,39,243
860,-386,16796,70,23,42,243
848,-390,16832,71,25,35,243
850,-400,16804,60,36,38,243
836,-394,16794,60,32,32,243
862,-428,16802,63,23,39,243
886,-370,16816,72,36,35,243
850,-420,16764,68,34,41,243
876,-408,16778,64,28,32,243
822,-422,16826,68,37,36,243
870,-404,16820,54,23,39,243
858,-396,16798,59,34,39,243
846,-420,16778,61,28,38,243
836,-398,16828,61,21,41,244
860,-430,16818,63,28,35,243
850,-412,16806,64,21,35,243
864,-418,16792,61,34,39,243
842,-422,16820,63,35,34,243
850,-410,16802,67,39,33,244
842,-416,16814,66,40,31,243
848,-408,16802,57,38,28,243
876,-408,16800,67,31,41,243
852,-406,16792,61,37,41,243
822,-398,16802,71,25,41,243
836,-430,16812,62,18,42,243
860,-414,16814,60,23,36,243
828,-400,16814,60,18,38,243
842,-424,16816,65,10,36,243
854,-394,16806,64,25,41,243
852,-402,16796,59,35,36,243
844,-422,16828,67,40,38,243
848,-402,16816,65,36,41,243
856,-416,16796,63,39,39,243
848,-400,16800,65,32,38,243
832,-402,16820,67,26,38,243
864,-406,16776,62,26,36,243
864,-450,16764,70,21,40,243
842,-396,16794,63,24,42,244
878,-422,16784,60,21,39,243
870,-392,16798,65,19,39,243
880,-400,16756,60,30,39,243
856,-422,16776,60,26,29,244
842,-420,16814,60,28,32,243
848,-414,16798,62,23,34,243
862,-422,16800,61,33,48,243
876,-424,16832,67,32,38,243
872,-424,16824,69,21,32,243
870,-434,16800,55,25,30,243
874,-416,16784,74,27,33,243
846,-408,16770,60,24,44,243
850,-400,16822,60,34,40,244
848,-432,16774,60,34,39,243
850,-428,16778,57,32,29,243
862,-422,16824,56,24,38,243
858,-416,16814,67,29,35,243
890,-394,16764,59,24,40,243
856,-420,16778,59,27,39,243
848,-398,16834,50,19,40,243
872,-404,16820,72,25,41,243
878,-400,16800,66,25,39,243
836,-426,16816,60,32,35,243
862,-430,16806,54,31,31,243
848,-400,16816,60,30,41,243
868,-436,16756,61,39,39,243
856,-394,16764,53,35,41,243
854,-402,16792,58,29,49,243
868,-422,16822,73,24,39,244
880,-422,16770,65,27,39,244
874,-392,16772,60,22,31,243
864,-422,16820,55,19,39,244
856,-396,16832,70,21,34,243
870,-406,16790,67,21,43,243
856,-424,16784,66,21,32,243
858,-380,16850,67,32,42,243
830,-404,16826,59,21,42,243
868,-414,16774,60,39,31,243
864,-394,16784,67,28,39,243
866,-410,16822,64,36,50,243
852,-408,16812,64,33,32,243
856,-426,16792,63,27,35,243
846,-394,16786,59,17,36,243
832,-398,16830,65,20,40,243
870,-394,16810,57,17,38,243
896,-414,16816,67,22,28,244
842,-440,16796,64,22,38,243
878,-418,16806,57,20,38,243
864,-416,16832,62,29,35,243
834,-402,16814,64,35,38,243
838,-394,16784,60,39,42,243
856,-384,16806,58,35,46,243
860,-376,16828,67,36,35,243
860,-400,16792,73,27,42,243
854,-400,16770,61,23,36,244
836,-408,16784,57,11,35,243
856,-380,16826,60,16,35,243
832,-404,16794,65,23,35,243
872,-380,16768,68,27,41,244
862,-396,16802,62,23,42,243
848,-410,16838,60,27,37,244
852,-420,16792,64,35,32,243
850,-386,16792,55,35,31,243
854,-404,16808,68,29,38,243
864,-406,16814,59,27,39,243
840,-440,16828,64,28,36,243
882,-412,16780,64,18,22,243
838,-422,16800,60,35,28,243
840,-384,16802,60,26,37,244
870,-420,16800,61,29,40,244
884,-396,16784,60,36,38,243
878,-428,16814,57,32,35,243
844,-426,16800,55,37,36,243
842,-430,16778,67,26,31,243
870,-380,16770,62,25,37,243
860,-412,16830,55,18,37,243
862,-396,16836,59,18,33,243
846,-408,16798,67,25,44,244
870,-392,16774,61,27,30,243
850,-416,16802,60,21,35,243
868,-430,16828,62,23,28,244
862,-426,16800,57,27,31,243
850,-412,16774,62,41,39,243
846,-412,16820,62,38,38,243
878,-422,16808,64,30,30,243
864,-400,16790,62,32,36,243
846,-400,16756,63,29,42,244
864,-402,16820,60,33,32,243
864,-434,16792,71,16,32,243
868,-420,16800,67,33,39,243
876,-408,16778,64,17,42,244
864,-406,16806,56,24,35,243
866,-396,16814,64,28,29,243
868,-422,16776,59,36,35,243
854,-416,16778,64,34,28,243
864,-422,16828,57,32,29,243
856,-410,16806,66,29,38,243
862,-412,16790,57,27,36,244
828,-424,16782,62,28,39,243
838,-398,16794,63,21,39,243
866,-384,16806,60,29,39,243
868,-390,16804,64,17,39,243
838,-416,16784,60,14,42,244
864,-404,16822,63,20,38,243
840,-430,16846,71,25,34,243
842,-410,16792,64,35,45,243
862,-394,16756,65,30,43,243
852,-416,16828,60,35,33,243
856,-422,16814,64,34,42,243
852,-400,16778,59,34,40,244
860,-430,16800,60,28,29,243
878,-380,16810,59,30,39,243
870,-404,16788,63,23,38,243
862,-414,16806,67,25,34,243
846,-400,16778,64,25,35,243
866,-400,16796,57,28,33,243
848,-394,16808,69,27,45,243
858,-394,16786,70,28,38,243
842,-380,16812,63,25,37,243
866,-416,16804,58,30,32,243
842,-398,16838,60,32,44,243
842,-442,16770,60,32,40,244
864,-410,16786,64,26,40,243
864,-412,16794,63,25,39,243
860,-436,16828,67,25,42,243
854,-400,16788,63,26,26,243
856,-396,16792,57,32,35,243
856,-410,16798,67,35,39,243
848,-380,16804,60,35,35,243
840,-396,16806,57,43,36,243
840,-418,16778,59,31,40,243
848,-406,16784,63,34,32,243
852,-408,16804,61,27,39,243
858,-398,16810,67,18,30,243
852,-408,16764,55,21,39,243
850,-400,16824,58,28,41,243
842,-416,16832,64,35,30,243
842,-412,16786,61,36,32,243
848,-428,16764,66,29,30,243
882,-448,16784,64,38,43,244
856,-406,16832,61,27,45,243
832,-416,16820,61,25,36,243
858,-418,16766,67,39,36,243
840,-424,16824,65,23,35,243
834,-414,16816,66,17,32,243
852,-404,16790,63,19,35,243
870,-422,16786,66,18,35,243
852,-422,16808,56,19,35,243
860,-404,16814,66,25,39,243
850,-386,16802,66,32,37,243
872,-400,16780,65,24,31,243
848,-400,16834,59,33,39,243
842,-418,16828,57,36,33,243
862,-416,16818,67,41,39,243
866,-412,16778,64,35,31,243
864,-380,16798,62,25,39,243
834,-410,16828,59,29,32,243
860,-388,16808,71,24,39,243
858,-408,16798,57,26,37,243
844,-408,16772,67,20,35,243
820,-376,16806,60,21,23,243
874,-426,16776,64,25,39,243
862,-396,16784,62,28,44,243
856,-424,16800,64,35,41,244
844,-426,16836,64,33,33,243
880,-412,16818,54,28,32,243
876,-410,16780,58,21,29,244
854,-396,16800,64,24,37,243
856,-394,16824,60,28,32,244
864,-400,16792,71,26,40,244
850,-408,16778,61,21,39,243
842,-424,16792,64,28,37,243
846,-434,16814,65,24,42,243
850,-422,16770,67,29,32,243
860,-412,16794,63,35,33,243
852,-386,16828,59,38,36,243
850,-406,16820,64,41,39,243
878,-428,16768,64,34,39,243
870,-424,16810,68,26,45,243
874,-428,16806,65,23,33,243
864,-396,16826,67,31,41,243
840,-430,16786,63,17,36,244
826,-424,16770,67,22,41,243
834,-410,16800,60,24,40,243
878,-404,16820,55,31,36,243
856,-408,16764,57,35,35,243
856,-406,16782,65,36,27,244
876,-404,16792,60,32,45,244
856,-394,16838,62,26,35,243
864,-406,16808,64,21,42,243
870,-436,16798,66,21,38,243
850,-386,16820,71,25,41,243
860,-418,16826,67,17,39,244
856,-410,16784,65,19,30,243
878,-406,16770,66,32,42,244
850,-420,16792,57,40,40,244
842,-422,16800,63,33,42,244
852,-388,16784,66,42,35,243
890,-404,16800,59,36,35,243
844,-408,16804,69,42,35,243
838,-412,16840,70,32,41,244
860,-408,16792,58,19,40,243
850,-400,16806,64,14,33,243
850,-394,16806,66,15,39,243
834,-408,16826,67,16,37,243
862,-412,16780,60,21,42,244
844,-396,16786,57,34,45,244
876,-394,16802,58,45,35,243
856,-400,16800,57,45,35,243
834,-400,16820,56,32,35,243
858,-394,16764,60,46,46,243
840,-422,16802,64,36,35,244
878,-416,16804,69,27,35,243
844,-400,16802,68,26,31,243
858,-386,16782,57,18,40,244
848,-412,16814,68,21,46,243
864,-424,16826,58,26,25,243
874,-382,16802,56,25,41,243
870,-410,16796,57,35,43,243
864,-416,16800,57,32,39,243
848,-384,16832,64,37,29,243
842,-408,16810,70,32,32,243
836,-414,16762,58,40,46,244
862,-436,16814,64,35,40,243
856,-422,16800,57,38,36,243
866,-412,16806,65,21,35,244
876,-394,16786,63,24,37,243
844,-408,16802,58,27,36,243
856,-414,16824,64,25,32,244
864,-426,16780,58,19,40,243
836,-380,16806,66,25,35,243
848,-428,16818,64,25,39,243
856,-432,16816,64,24,41,243
848,-430,16814,60,39,34,244
856,-402,16796,62,31,36,244
856,-406,16800,60,35,37,243
874,-416,16814,55,30,39,243
848,-422,16792,64,29,37,244
868,-400,16806,62,25,31,243
848,-398,16806,62,24,42,243
854,-400,16810,55,23,45,244
864,-412,16770,59,19,41,243
864,-424,16792,73,29,34,243
862,-386,16816,70,25,35,243
854,-410,16838,56,31,35,244
850,-386,16812,60,34,39,243
854,-388,16780,69,25,35,243
842,-424,16800,60,25,35,243
856,-416,16828,71,28,36,243
864,-396,16790,60,24,29,243
864,-412,16786,63,26,37,243
844,-400,16816,59,30,46,244
840,-438,16798,58,22,35,243
850,-434,16790,63,32,38,244
852,-402,16782,53,41,40,244
864,-406,16792,62,37,36,243
840,-398,16806,60,32,36,243
856,-396,16798,61,35,43,244
854,-382,16814,65,36,32,243
828,-412,16818,57,24,42,244
854,-428,16820,61,25,41,243
870,-408,16792,58,21,36,243
850,-416,16788,58,20,31,243
850,-406,16794,58,18,35,243
842,-388,16814,65,24,36,243
838,-410,16778,72,26,41,243
850,-420,16784,57,38,30,243
854,-416,16792,54,32,37,243
862,-452,16818,61,22,28,243
864,-428,16778,55,28,37,243
858,-390,16768,67,31,34,243
882,-400,16822,63,20,36,243
882,-426,16844,60,29,36,244
872,-394,16792,60,24,36,244
862,-386,16752,70,22,46,243
862,-416,16810,61,27,32,243
878,-392,16830,64,31,39,243
840,-430,16784,64,36,39,243
858,-418,16752,67,41,28,244
864,-410,16800,64,42,36,243
848,-390,16820,64,34,29,243
856,-390,16820,64,28,42,244
852,-420,16788,62,28,38,243
846,-394,16826,70,24,38,243
894,-408,16814,71,17,42,243
842,-408,16772,66,16,35,243
864,-422,16792,54,24,33,243
846,-406,16828,55,24,35,243
856,-416,16820,65,34,39,244
860,-382,16798,65,29,36,244
854,-432,16776,62,40,40,244
864,-416,16800,58,29,33,243
878,-398,16802,54,26,34,243
856,-382,16794,61,21,40,243
856,-404,16812,60,30,38,243
850,-446,16802,61,24,40,243
850,-400,16814,64,29,40,243
860,-428,16814,66,21,25,243
870,-450,16780,65,25,34,243
854,-434,16818,55,24,43,243
852,-402,16818,58,27,39,244
862,-402,16798,68,28,33,243
866,-402,16782,63,29,43,243
834,-422,16808,58,34,39,243
870,-416,16808,63,28,34,244
872,-416,16802,78,18,36,243
846,-414,16820,53,17,34,244
866,-374,16814,53,20,42,243
856,-410,16822,62,18,31,243
838,-416,16802,61,16,40,243
836,-416,16778,65,25,38,243
850,-426,16788,60,32,37,243
848,-408,16792,60,29,46,243
850,-394,16762,64,28,31,243
856,-394,16770,65,42,33,243
838,-410,16806,63,28,36,243
828,-412,16830,64,27,28,244
854,-406,16770,67,27,44,244
854,-410,16780,57,20,50,243
848,-412,16816,62,21,32,243
850,-394,16814,61,27,42,243
864,-408,16780,66,21,44,244
870,-408,16786,59,26,41,243
878,-406,16778,55,35,30,243
856,-396,16814,61,35,32,243
850,-420,16800,60,43,39,243
862,-402,16816,59,38,42,243
856,-412,16804,64,31,44,243
852,-416,16798,57,29,35,243
844,-408,16802,59,32,35,243
864,-416,16792,63,32,37,243
854,-418,16794,57,25,28,243
878,-414,16822,60,17,34,244
858,-396,16800,60,18,36,243
828,-416,16796,60,17,30,243
862,-422,16808,61,25,42,243
822,-420,16856,58,32,40,243
826,-422,16808,60,41,36,243
864,-412,16762,57,44,32,243
830,-400,16808,61,39,38,243
848,-406,16802,66,34,32,243
856,-416,16792,64,34,31,243
844,-418,16806,66,27,35,244
850,-408,16784,60,26,30,243
866,-406,16812,51,16,34,243
856,-408,16796,54,18,42,243
860,-400,16780,60,32,39,243
844,-376,16812,48,25,33,243
864,-400,16800,51,33,43,243
856,-416,16784,60,25,39,243
872,-416,16780,55,26,36,243
820,-392,16816,64,34,33,243
846,-408,16800,66,32,39,243
856,-416,16798,59,20,37,243
876,-400,16780,63,21,24,244
832,-400,16814,68,17,39,244
842,-400,16818,58,11,32,243
852,-436,16806,66,28,44,243
866,-394,16784,64,35,33,243
876,-402,16784,52,30,33,243
862,-422,16826,64,28,35,243
850,-416,16806,61,42,43,244
866,-418,16794,60,39,35,244
872,-396,16794,61,36,35,243
856,-386,16800,65,23,38,244
834,-380,16782,60,25,43,243
860,-414,16784,61,25,27,244
836,-406,16802,60,16,38,244
852,-430,16804,57,19,26,243
878,-408,16802,65,23,35,243
862,-400,16804,69,21,39,243
868,-412,16778,53,44,39,244
862,-416,16810,59,38,35,243
872,-414,16784,64,42,31,243
834,-408,16770,67,40,45,243
864,-422,16806,66,31,38,243
864,-382,16814,62,25,38,243
878,-402,16798,61,28,33,243
870,-394,16764,66,28,40,243
870,-394,16834,60,28,43,243
862,-402,16810,62,26,39,243
856,-414,16784,72,21,31,243
880,-418,16814,66,27,40,243
866,-416,16806,63,32,37,243
856,-388,16824,63,29,37,244
838,-418,16758,57,34,34,244
866,-386,16780,57,32,37,243
832,-414,16816,67,31,36,243
848,-398,16814,70,24,39,243
858,-408,16776,67,17,31,243
842,-434,16780,64,24,39,244
860,-400,16808,68,28,39,243
870,-410,16810,57,25,37,243
854,-422,16784,68,21,35,244
834,-444,16784,71,35,40,243
856,-436,16792,59,33,39,243
842,-414,16802,62,37,39,243
872,-396,16778,66,35,29,244
830,-378,16796,61,32,32,243
874,-426,16772,58,32,43,244
828,-422,16818,68,29,31,243
866,-412,16798,62,22,37,243
854,-436,16808,58,13,37,243
860,-400,16812,65,22,40,243
854,-428,16826,61,18,35,243
856,-410,16770,67,27,35,243
854,-436,16772,57,32,42,243
876,-418,16792,65,28,53,244
850,-428,16792,69,32,34,243
850,-412,16812,68,41,32,243
886,-400,16792,60,30,47,243
840,-400,16816,64,38,46,243
854,-400,16830,57,26,36,244
874,-418,16802,53,25,34,243
850,-400,16794,62,21,29,243
848,-432,16780,60,28,35,243
842,-412,16828,60,17,32,243
